src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,4.9,3.021,0.577,3.0
1,0,425.0,4.99,3.021,0.621,7.0
0,2,512.0,4.86,4.958,0.601,0.0
2,0,408.0,4.79,4.958,0.975,0.0
0,3,512.0,6.27,3.186,0.797,2.0
3,0,512.0,6.15,3.186,0.135,7.0
0,4,512.0,4.92,4.862,0.537,0.0
4,0,419.0,4.92,4.862,0.557,0.0
0,5,512.0,3.98,5.714,0.744,13.0
5,0,358.0,3.9,5.714,0.201,26.0
1,2,512.0,6.0,5.726,0.448,0.0
2,1,511.0,6.0,5.726,0.326,0.0
1,3,512.0,4.82,4.48,0.544,5.0
3,1,442.0,5.19,4.48,0.669,4.0
1,4,512.0,5.32,3.053,0.448,0.0
4,1,437.0,5.14,3.053,1.803,0.0
1,5,512.0,5.97,4.45,1.102,3.0
5,1,512.0,6.19,4.45,1.118,6.0
2,3,512.0,4.05,5.767,0.309,6.0
3,2,275.0,3.23,5.767,1.156,0.0
2,4,512.0,5.42,4.676,0.697,0.0
4,2,459.0,5.39,4.676,0.64,0.0
2,5,512.0,6.0,2.958,0.26,0.0
5,2,511.0,6.01,2.958,0.266,0.0
3,4,512.0,4.87,3.185,0.67,0.0
4,3,410.0,4.82,3.185,0.919,0.0
3,5,512.0,5.02,4.543,0.756,22.0
5,3,449.0,5.28,4.543,0.478,25.0
4,5,512.0,6.01,3.077,0.384,0.0
5,4,510.0,5.99,3.077,0.348,0.0
