src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,5.0,2.945,0.207,0.0
1,0,426.0,4.98,2.945,0.358,0.0
0,2,427.0,4.85,4.122,0.688,0.0
2,0,413.0,4.86,4.122,0.22,0.0
0,3,427.0,4.99,7.01,0.363,0.0
3,0,426.0,5.0,7.01,0.252,0.0
0,4,427.0,4.99,5.318,0.402,0.0
4,0,427.0,5.02,5.318,0.465,0.0
0,5,427.0,4.33,6.355,1.126,9.0
5,0,376.0,4.08,6.355,2.996,29.0
1,2,427.0,4.89,3.047,0.831,1.0
2,1,414.0,4.86,3.047,0.779,0.0
1,3,427.0,5.0,4.154,0.249,0.0
3,1,426.0,4.99,4.154,0.408,0.0
1,4,427.0,5.18,2.838,0.377,1.0
4,1,427.0,5.1,2.838,0.251,1.0
1,5,427.0,3.01,5.511,1.682,3.0
5,1,318.0,3.71,5.511,2.512,2.0
2,3,427.0,4.03,6.07,0.438,0.0
3,2,307.0,3.6,6.07,1.832,0.0
2,4,427.0,3.47,4.596,2.853,1.0
4,2,260.0,3.05,4.596,1.675,3.0
2,5,427.0,2.92,2.796,1.668,0.0
5,2,200.0,2.35,2.796,4.603,0.0
3,4,427.0,4.97,2.852,1.333,0.0
4,3,424.0,4.98,2.852,1.244,0.0
3,5,427.0,5.35,4.465,0.473,8.0
5,3,427.0,5.2,4.465,0.344,8.0
4,5,427.0,5.0,3.182,0.327,0.0
5,4,426.0,5.0,3.182,0.22,0.0
