src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,682.0,4730.0,11.253,1.506,57.0
1,0,324.0,3810.0,11.253,2.438,0.0
0,2,682.0,4890.0,4.244,1.678,52.0
2,0,334.0,3920.0,4.244,1.417,0.0
0,3,682.0,7990.0,2.734,0.332,0.0
3,0,678.0,7970.0,2.734,0.27,0.0
0,4,682.0,4860.0,4.585,0.957,1.0
4,0,514.0,5840.0,4.585,6.246,0.0
0,5,681.0,4180.0,9.421,0.959,16.0
5,0,207.0,2430.0,9.421,3.226,0.0
1,2,682.0,7880.0,2.558,0.594,0.0
2,1,671.0,7880.0,2.558,0.559,0.0
1,3,682.0,4880.0,4.888,0.923,4.0
3,1,459.0,5400.0,4.888,0.429,12.0
1,4,682.0,5580.0,3.03,0.283,3.0
4,1,428.0,5020.0,3.03,1.59,10.0
1,5,682.0,5320.0,8.704,0.31,39.0
5,1,362.0,4250.0,8.704,1.27,0.0
2,3,682.0,4540.0,5.646,0.257,6.0
3,2,233.0,2740.0,5.646,1.808,3.0
2,4,683.0,5140.0,4.519,1.936,22.0
4,2,387.0,4540.0,4.519,1.573,0.0
2,5,682.0,7870.0,2.894,0.544,0.0
5,2,670.0,7870.0,2.894,0.464,0.0
3,4,682.0,7630.0,2.361,0.099,0.0
4,3,655.0,7700.0,2.361,0.121,0.0
3,5,682.0,5320.0,4.295,0.267,16.0
5,3,549.0,6450.0,4.295,0.269,46.0
4,5,682.0,8060.000000000001,2.778,0.473,1.0
5,4,682.0,8250.0,2.778,0.457,2.0
